timestamp,open,high,low,close,volume
2025-07-08 19:00:00,0.9998,0.9999,0.9998,0.9998,109314.704
2025-07-08 19:30:00,0.9998,0.9999,0.9997,0.9997,179730.771
2025-07-08 20:00:00,0.9997,0.9999,0.9997,0.9998,170836.497
2025-07-08 20:30:00,0.9998,0.9999,0.9998,0.9998,206265.785
2025-07-08 21:00:00,0.9998,0.9999,0.9998,0.9998,582344.281
2025-07-08 21:30:00,0.9998,0.9999,0.9998,0.9998,349188.195
2025-07-08 22:00:00,0.9998,0.9999,0.9998,0.9998,83142.538
2025-07-08 22:30:00,0.9998,0.9999,0.9998,0.9998,195479.466
2025-07-08 23:00:00,0.9998,0.9999,0.9997,0.9997,139792.522
2025-07-08 23:30:00,0.9997,0.9999,0.9997,0.9997,94383.141
2025-07-09 00:00:00,0.9997,0.9998,0.9997,0.9997,77006.293
2025-07-09 00:30:00,0.9997,0.9998,0.9997,0.9997,73250.237
2025-07-09 01:00:00,0.9997,0.9998,0.9997,0.9997,91684.28
2025-07-09 01:30:00,0.9997,0.9998,0.9997,0.9997,84181.098
2025-07-09 02:00:00,0.9997,0.9998,0.9997,0.9997,70287.781
2025-07-09 02:30:00,0.9997,0.9998,0.9997,0.9997,222534.716
2025-07-09 03:00:00,0.9997,0.9998,0.9997,0.9998,277352.097
2025-07-09 03:30:00,0.9997,0.9998,0.9997,0.9997,160287.394
2025-07-09 04:00:00,0.9997,0.9998,0.9997,0.9997,120657.049
2025-07-09 04:30:00,0.9997,0.9998,0.9997,0.9997,140815.855
2025-07-09 05:00:00,0.9997,0.9998,0.9997,0.9997,172843.431
2025-07-09 05:30:00,0.9997,0.9998,0.9997,0.9997,285086.543
2025-07-09 06:00:00,0.9997,0.9998,0.9997,0.9997,215073.426
2025-07-09 06:30:00,0.9997,0.9998,0.9997,0.9997,191827.217
2025-07-09 07:00:00,0.9997,0.9998,0.9997,0.9997,77955.818
2025-07-09 07:30:00,0.9997,0.9998,0.9997,0.9997,112543.304
2025-07-09 08:00:00,0.9997,0.9998,0.9997,0.9997,608412.056
2025-07-09 08:30:00,0.9997,0.9999,0.9997,0.9997,398098.395
2025-07-09 09:00:00,0.9997,0.9998,0.9997,0.9997,375981.301
2025-07-09 09:30:00,0.9997,0.9998,0.9997,0.9997,404083.372
2025-07-09 10:00:00,0.9997,0.9998,0.9997,0.9997,200203.648
2025-07-09 10:30:00,0.9997,0.9999,0.9997,0.9998,299187.424
2025-07-09 11:00:00,0.9998,0.9999,0.9998,0.9998,310449.792
2025-07-09 11:30:00,0.9998,0.9999,0.9998,0.9998,234617.693
2025-07-09 12:00:00,0.9998,0.9999,0.9997,0.9998,470091.01
2025-07-09 12:30:00,0.9998,0.9999,0.9998,0.9998,501524.876
2025-07-09 13:00:00,0.9998,0.9999,0.9997,0.9998,392210.501
2025-07-09 13:30:00,0.9998,0.9999,0.9998,0.9998,363655.538
2025-07-09 14:00:00,0.9998,0.9999,0.9998,0.9998,265636.907
2025-07-09 14:30:00,0.9998,0.9999,0.9998,0.9998,343322.144
2025-07-09 15:00:00,0.9998,1.0,0.9998,0.9998,311580.921
2025-07-09 15:30:00,0.9998,1.0,0.9998,0.9998,149020.871
2025-07-09 16:00:00,0.9998,0.9999,0.9998,0.9998,239474.503
2025-07-09 16:30:00,0.9998,0.9999,0.9998,0.9998,312082.236
2025-07-09 17:00:00,0.9998,0.9999,0.9998,0.9998,326488.603
2025-07-09 17:30:00,0.9998,0.9999,0.9997,0.9997,129130.232
2025-07-09 18:00:00,0.9997,0.9999,0.9997,0.9997,677200.362
2025-07-09 18:30:00,0.9997,0.9999,0.9997,0.9998,280107.727
2025-07-09 19:00:00,0.9998,0.9999,0.9997,0.9997,861267.476
2025-07-09 19:30:00,0.9997,0.9999,0.9997,0.9998,1480385.666
2025-07-09 20:00:00,0.9998,0.9999,0.9996,0.9996,460623.834
2025-07-09 20:30:00,0.9996,0.9998,0.9996,0.9997,300159.742
2025-07-09 21:00:00,0.9997,0.9998,0.9996,0.9997,427973.496
2025-07-09 21:30:00,0.9997,0.9998,0.9996,0.9997,632555.988
2025-07-09 22:00:00,0.9997,0.9997,0.9996,0.9996,447798.482
2025-07-09 22:30:00,0.9996,0.9997,0.9996,0.9996,225090.831
2025-07-09 23:00:00,0.9996,0.9997,0.9996,0.9996,272447.565
2025-07-09 23:30:00,0.9996,0.9997,0.9996,0.9996,193433.903
2025-07-10 00:00:00,0.9996,0.9997,0.9996,0.9996,119187.235
2025-07-10 00:30:00,0.9996,0.9997,0.9996,0.9996,82218.79
2025-07-10 01:00:00,0.9996,0.9997,0.9996,0.9996,101938.985
2025-07-10 01:30:00,0.9996,0.9997,0.9996,0.9996,118089.947
2025-07-10 02:00:00,0.9996,0.9997,0.9996,0.9996,272126.96
2025-07-10 02:30:00,0.9996,0.9997,0.9996,0.9996,193490.911
2025-07-10 03:00:00,0.9996,0.9997,0.9995,0.9996,250338.516
2025-07-10 03:30:00,0.9996,0.9997,0.9995,0.9996,209016.347
2025-07-10 04:00:00,0.9996,0.9997,0.9995,0.9996,270547.728
2025-07-10 04:30:00,0.9996,0.9997,0.9995,0.9995,299691.163
2025-07-10 05:00:00,0.9996,0.9997,0.9995,0.9996,490687.187
2025-07-10 05:30:00,0.9996,0.9997,0.9995,0.9996,363363.175
2025-07-10 06:00:00,0.9995,0.9997,0.9995,0.9996,308234.706
2025-07-10 06:30:00,0.9996,0.9996,0.9995,0.9995,248027.771
2025-07-10 07:00:00,0.9995,0.9997,0.9995,0.9996,2124225.768
2025-07-10 07:30:00,0.9996,0.9997,0.9996,0.9996,490328.953
2025-07-10 08:00:00,0.9996,0.9997,0.9996,0.9996,670084.172
2025-07-10 08:30:00,0.9996,0.9997,0.9996,0.9996,748835.206
2025-07-10 09:00:00,0.9996,0.9998,0.9996,0.9997,640178.827
2025-07-10 09:30:00,0.9997,0.9998,0.9996,0.9997,235226.877
2025-07-10 10:00:00,0.9997,0.9998,0.9997,0.9997,274852.603
2025-07-10 10:30:00,0.9997,0.9998,0.9997,0.9997,558906.535
2025-07-10 11:00:00,0.9997,0.9998,0.9997,0.9997,290412.937
2025-07-10 11:30:00,0.9997,0.9998,0.9997,0.9997,351208.036
2025-07-10 12:00:00,0.9997,0.9998,0.9997,0.9997,376580.227
2025-07-10 12:30:00,0.9997,0.9998,0.9997,0.9997,224972.678
2025-07-10 13:00:00,0.9997,0.9998,0.9996,0.9997,279914.417
2025-07-10 13:30:00,0.9997,0.9998,0.9996,0.9997,406588.583
2025-07-10 14:00:00,0.9997,0.9998,0.9997,0.9997,1178951.905
2025-07-10 14:30:00,0.9997,0.9998,0.9996,0.9996,798368.266
2025-07-10 15:00:00,0.9996,0.9997,0.9996,0.9996,567428.559
2025-07-10 15:30:00,0.9996,0.9997,0.9996,0.9996,389504.082
2025-07-10 16:00:00,0.9996,0.9997,0.9993,0.9993,1121612.097
2025-07-10 16:30:00,0.9994,0.9995,0.9993,0.9993,1943978.785
2025-07-10 17:00:00,0.9993,0.9995,0.9993,0.9994,717696.55
2025-07-10 17:30:00,0.9994,0.9995,0.9993,0.9994,969010.08
2025-07-10 18:00:00,0.9994,0.9995,0.9993,0.9993,1299915.178
2025-07-10 18:30:00,0.9993,0.9995,0.9993,0.9993,394760.545
2025-07-10 19:00:00,0.9994,0.9995,0.9993,0.9993,1479216.875
2025-07-10 19:30:00,0.9993,0.9995,0.9992,0.9994,1040104.212
2025-07-10 20:00:00,0.9994,0.9995,0.9991,0.9991,844298.968
2025-07-10 20:30:00,0.9991,0.9993,0.9991,0.9992,1041114.462
2025-07-10 21:00:00,0.9992,0.9994,0.9992,0.9993,1639152.37
2025-07-10 21:30:00,0.9993,0.9997,0.9993,0.9996,4072438.776
2025-07-10 22:00:00,0.9996,0.9997,0.9996,0.9996,1839035.188
2025-07-10 22:30:00,0.9996,0.9997,0.9996,0.9996,713020.308
2025-07-10 23:00:00,0.9996,0.9997,0.9996,0.9996,573346.484
2025-07-10 23:30:00,0.9996,0.9997,0.9995,0.9995,693260.702
2025-07-11 00:00:00,0.9995,0.9996,0.9995,0.9995,1459123.793
2025-07-11 00:30:00,0.9995,0.9997,0.9995,0.9996,715406.734
2025-07-11 01:00:00,0.9996,0.9997,0.9996,0.9996,392125.776
2025-07-11 01:30:00,0.9996,0.9998,0.9996,0.9997,346641.148
2025-07-11 02:00:00,0.9997,0.9999,0.9997,0.9997,854360.855
2025-07-11 02:30:00,0.9997,0.9998,0.9996,0.9997,570426.645
2025-07-11 03:00:00,0.9997,0.9998,0.9996,0.9996,288516.802
2025-07-11 03:30:00,0.9996,0.9998,0.9996,0.9997,364526.381
2025-07-11 04:00:00,0.9997,0.9998,0.9996,0.9997,345934.756
2025-07-11 04:30:00,0.9997,0.9998,0.9996,0.9996,452644.603
2025-07-11 05:00:00,0.9996,0.9998,0.9995,0.9996,1919141.174
2025-07-11 05:30:00,0.9996,0.9997,0.9995,0.9995,1493258.212
2025-07-11 06:00:00,0.9995,0.9996,0.9995,0.9995,1234136.814
2025-07-11 06:30:00,0.9995,0.9996,0.9995,0.9995,1061449.138
2025-07-11 07:00:00,0.9995,0.9998,0.9995,0.9997,672508.6
2025-07-11 07:30:00,0.9997,0.9998,0.9996,0.9997,1322827.677
2025-07-11 08:00:00,0.9997,0.9998,0.9996,0.9996,1012730.344
2025-07-11 08:30:00,0.9996,0.9997,0.9995,0.9996,389075.862
2025-07-11 09:00:00,0.9996,0.9998,0.9995,0.9995,627435.508
2025-07-11 09:30:00,0.9995,0.9997,0.9995,0.9995,696217.661
2025-07-11 10:00:00,0.9995,0.9997,0.9995,0.9996,440585.632
2025-07-11 10:30:00,0.9996,0.9996,0.9995,0.9995,488141.448
2025-07-11 11:00:00,0.9995,0.9997,0.9995,0.9996,442828.954
2025-07-11 11:30:00,0.9996,0.9998,0.9995,0.9997,900607.444
2025-07-11 12:00:00,0.9997,0.9999,0.9996,0.9997,669663.14
2025-07-11 12:30:00,0.9997,0.9998,0.9996,0.9996,208417.487
2025-07-11 13:00:00,0.9997,0.9998,0.9996,0.9997,1445572.524
2025-07-11 13:30:00,0.9997,0.9998,0.9997,0.9997,1444244.396
2025-07-11 14:00:00,0.9997,0.9998,0.9997,0.9997,550322.026
2025-07-11 14:30:00,0.9997,0.9998,0.9996,0.9996,582559.31
2025-07-11 15:00:00,0.9996,0.9998,0.9996,0.9996,511114.935
2025-07-11 15:30:00,0.9996,0.9998,0.9996,0.9996,648763.718
2025-07-11 16:00:00,0.9996,0.9998,0.9996,0.9996,2135071.258
2025-07-11 16:30:00,0.9996,0.9997,0.9995,0.9995,1087634.17
2025-07-11 17:00:00,0.9995,0.9997,0.9995,0.9995,466500.477
2025-07-11 17:30:00,0.9995,0.9997,0.9995,0.9995,477778.729
2025-07-11 18:00:00,0.9995,0.9997,0.9995,0.9996,254490.213
2025-07-11 18:30:00,0.9996,0.9997,0.9995,0.9996,212306.777
2025-07-11 19:00:00,0.9996,0.9997,0.9995,0.9995,692538.238
2025-07-11 19:30:00,0.9995,0.9997,0.9995,0.9996,721425.033
2025-07-11 20:00:00,0.9996,0.9997,0.9995,0.9995,495680.71
2025-07-11 20:30:00,0.9995,0.9997,0.9995,0.9995,436827.721
2025-07-11 21:00:00,0.9995,0.9996,0.9995,0.9995,1159957.887
2025-07-11 21:30:00,0.9995,0.9997,0.9995,0.9996,391364.694
2025-07-11 22:00:00,0.9996,0.9997,0.9995,0.9995,243234.208
2025-07-11 22:30:00,0.9995,0.9996,0.9995,0.9995,782446.963
2025-07-11 23:00:00,0.9995,0.9996,0.9995,0.9995,155460.711
2025-07-11 23:30:00,0.9995,0.9997,0.9995,0.9996,187772.548
2025-07-12 00:00:00,0.9996,0.9997,0.9995,0.9995,105898.023
2025-07-12 00:30:00,0.9996,0.9998,0.9995,0.9997,230473.785
2025-07-12 01:00:00,0.9996,0.9997,0.9996,0.9996,208757.526
2025-07-12 01:30:00,0.9996,0.9998,0.9996,0.9997,246281.385
2025-07-12 02:00:00,0.9997,0.9998,0.9997,0.9997,206961.809
2025-07-12 02:30:00,0.9997,0.9998,0.9996,0.9996,256726.22
2025-07-12 03:00:00,0.9996,0.9997,0.9996,0.9996,106149.471
2025-07-12 03:30:00,0.9996,0.9997,0.9996,0.9996,104192.875
2025-07-12 04:00:00,0.9996,0.9997,0.9996,0.9996,83422.526
2025-07-12 04:30:00,0.9996,0.9997,0.9996,0.9996,141394.278
2025-07-12 05:00:00,0.9996,0.9997,0.9996,0.9996,150926.836
2025-07-12 05:30:00,0.9996,0.9997,0.9996,0.9996,99520.632
2025-07-12 06:00:00,0.9996,0.9997,0.9996,0.9996,248371.182
2025-07-12 06:30:00,0.9996,0.9997,0.9996,0.9996,152691.308
2025-07-12 07:00:00,0.9996,0.9997,0.9995,0.9995,128339.114
2025-07-12 07:30:00,0.9995,0.9997,0.9995,0.9995,144729.137
2025-07-12 08:00:00,0.9995,0.9996,0.9995,0.9995,160438.456
2025-07-12 08:30:00,0.9995,0.9997,0.9995,0.9996,191206.57
2025-07-12 09:00:00,0.9996,0.9997,0.9995,0.9996,583581.326
2025-07-12 09:30:00,0.9996,0.9997,0.9996,0.9996,250736.898
2025-07-12 10:00:00,0.9996,0.9997,0.9995,0.9995,494260.567
2025-07-12 10:30:00,0.9995,0.9997,0.9995,0.9996,317528.662
2025-07-12 11:00:00,0.9996,0.9997,0.9996,0.9996,412846.45
2025-07-12 11:30:00,0.9996,0.9997,0.9995,0.9996,574679.83
2025-07-12 12:00:00,0.9996,0.9997,0.9995,0.9995,742609.94
2025-07-12 12:30:00,0.9995,0.9997,0.9995,0.9996,540280.069
2025-07-12 13:00:00,0.9996,0.9997,0.9995,0.9995,1055818.852
2025-07-12 13:30:00,0.9996,0.9997,0.9995,0.9995,1116619.68
2025-07-12 14:00:00,0.9995,0.9997,0.9995,0.9996,1404554.669
2025-07-12 14:30:00,0.9996,0.9997,0.9995,0.9996,425927.662
2025-07-12 15:00:00,0.9995,0.9997,0.9995,0.9995,282573.441
2025-07-12 15:30:00,0.9996,0.9997,0.9995,0.9995,402393.27
2025-07-12 16:00:00,0.9995,0.9996,0.9995,0.9995,319484.782
2025-07-12 16:30:00,0.9995,0.9996,0.9995,0.9995,409777.279
2025-07-12 17:00:00,0.9995,0.9997,0.9995,0.9995,309168.926
2025-07-12 17:30:00,0.9995,0.9996,0.9995,0.9995,236160.867
2025-07-12 18:00:00,0.9995,0.9996,0.9995,0.9995,225802.106
2025-07-12 18:30:00,0.9995,0.9996,0.9995,0.9995,416146.606
2025-07-12 19:00:00,0.9995,0.9997,0.9995,0.9996,151845.781
2025-07-12 19:30:00,0.9996,0.9997,0.9995,0.9995,125239.295
2025-07-12 20:00:00,0.9995,0.9996,0.9995,0.9995,105314.631
2025-07-12 20:30:00,0.9995,0.9996,0.9995,0.9995,108641.033
2025-07-12 21:00:00,0.9995,0.9996,0.9995,0.9995,202488.256
2025-07-12 21:30:00,0.9995,0.9996,0.9995,0.9995,614896.386
2025-07-12 22:00:00,0.9995,0.9997,0.9995,0.9996,98927.897
2025-07-12 22:30:00,0.9996,0.9996,0.9995,0.9995,62509.555
2025-07-12 23:00:00,0.9995,0.9996,0.9995,0.9995,65869.569
2025-07-12 23:30:00,0.9995,0.9997,0.9995,0.9996,97291.072
2025-07-13 00:00:00,0.9996,0.9996,0.9995,0.9995,218565.458
2025-07-13 00:30:00,0.9995,0.9996,0.9995,0.9995,94615.161
2025-07-13 01:00:00,0.9995,0.9996,0.9995,0.9995,54722.501
2025-07-13 01:30:00,0.9995,0.9996,0.9995,0.9995,80805.527
2025-07-13 02:00:00,0.9995,0.9996,0.9995,0.9995,76076.767
2025-07-13 02:30:00,0.9995,0.9996,0.9995,0.9995,111018.153
2025-07-13 03:00:00,0.9995,0.9996,0.9995,0.9995,77730.655
2025-07-13 03:30:00,0.9995,0.9996,0.9995,0.9996,139575.118
2025-07-13 04:00:00,0.9995,0.9996,0.9995,0.9995,82041.785
2025-07-13 04:30:00,0.9995,0.9996,0.9995,0.9995,50845.346
2025-07-13 05:00:00,0.9995,0.9996,0.9995,0.9995,55256.88
2025-07-13 05:30:00,0.9995,0.9996,0.9995,0.9995,58161.497
2025-07-13 06:00:00,0.9995,0.9996,0.9995,0.9995,80627.062
2025-07-13 06:30:00,0.9995,0.9996,0.9995,0.9995,207511.982
2025-07-13 07:00:00,0.9995,0.9996,0.9995,0.9995,136971.31
2025-07-13 07:30:00,0.9995,0.9996,0.9995,0.9995,114011.384
2025-07-13 08:00:00,0.9995,0.9997,0.9995,0.9996,160820.33
2025-07-13 08:30:00,0.9996,0.9997,0.9995,0.9996,89812.25
2025-07-13 09:00:00,0.9996,0.9997,0.9995,0.9995,66841.331
2025-07-13 09:30:00,0.9995,0.9997,0.9995,0.9996,57420.009
2025-07-13 10:00:00,0.9996,0.9997,0.9996,0.9996,61466.891
2025-07-13 10:30:00,0.9996,0.9997,0.9996,0.9996,260211.547
2025-07-13 11:00:00,0.9996,0.9996,0.9995,0.9995,178274.993
2025-07-13 11:30:00,0.9995,0.9997,0.9995,0.9996,283862.474
2025-07-13 12:00:00,0.9996,0.9997,0.9995,0.9995,146704.27
2025-07-13 12:30:00,0.9995,0.9997,0.9995,0.9995,304008.292
2025-07-13 13:00:00,0.9995,0.9997,0.9995,0.9996,220396.33
2025-07-13 13:30:00,0.9996,0.9997,0.9996,0.9996,396408.521
2025-07-13 14:00:00,0.9996,0.9997,0.9995,0.9995,1138192.608
2025-07-13 14:30:00,0.9995,0.9996,0.9993,0.9995,923365.639
2025-07-13 15:00:00,0.9995,0.9996,0.9994,0.9994,1088301.886
2025-07-13 15:30:00,0.9994,0.9995,0.9994,0.9994,254747.756
2025-07-13 16:00:00,0.9994,0.9996,0.9994,0.9994,314953.793
2025-07-13 16:30:00,0.9994,0.9996,0.9992,0.9992,155757.642
2025-07-13 17:00:00,0.9992,0.9996,0.9992,0.9995,174282.339
2025-07-13 17:30:00,0.9995,0.9997,0.9995,0.9995,299932.529
2025-07-13 18:00:00,0.9996,0.9997,0.9995,0.9996,405562.064
2025-07-13 18:30:00,0.9996,0.9997,0.9996,0.9996,134040.203
2025-07-13 19:00:00,0.9996,0.9997,0.9996,0.9996,217235.059
2025-07-13 19:30:00,0.9996,0.9997,0.9995,0.9996,234950.348
2025-07-13 20:00:00,0.9995,0.9996,0.9995,0.9995,137071.478
2025-07-13 20:30:00,0.9995,0.9996,0.9995,0.9995,74988.392
2025-07-13 21:00:00,0.9995,0.9996,0.9995,0.9995,76154.751
2025-07-13 21:30:00,0.9995,0.9997,0.9995,0.9995,625201.346
2025-07-13 22:00:00,0.9995,0.9996,0.9995,0.9995,200734.337
2025-07-13 22:30:00,0.9995,0.9996,0.9995,0.9995,205812.087
